지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),적설(cm),year,month,day,hour
108,서울,2019-11-12 00:00:00,7.9,0.0,1.0,290.0,71.0,7.5,1006.9,1017.4,0.0,2019,11,12,0
108,서울,2019-11-12 01:00:00,7.3,0.0,0.6,290.0,77.0,7.8,1007.8,1018.3,0.0,2019,11,12,1
108,서울,2019-11-12 02:00:00,6.8,0.0,0.9,250.0,77.0,7.6,1008.3,1018.8,0.0,2019,11,12,2
108,서울,2019-11-12 03:00:00,6.7,0.0,1.4,250.0,76.0,7.4,1008.6,1019.1,0.0,2019,11,12,3
108,서울,2019-11-12 04:00:00,6.5,0.0,0.8,320.0,77.0,7.4,1009.1,1019.7,0.0,2019,11,12,4
108,서울,2019-11-12 05:00:00,6.0,0.0,0.7,250.0,80.0,7.5,1009.6,1020.2,0.0,2019,11,12,5
108,서울,2019-11-12 06:00:00,5.3,0.0,1.4,50.0,85.0,7.5,1009.5,1020.1,0.0,2019,11,12,6
108,서울,2019-11-12 07:00:00,5.0,0.0,1.3,20.0,86.0,7.5,1010.2,1020.8,0.0,2019,11,12,7
108,서울,2019-11-12 08:00:00,4.9,0.0,1.2,20.0,86.0,7.4,1010.9,1021.6,0.0,2019,11,12,8
108,서울,2019-11-12 09:00:00,7.3,0.0,1.7,50.0,70.0,7.1,1011.2,1021.7,0.0,2019,11,12,9
108,서울,2019-11-12 10:00:00,9.9,0.0,1.5,50.0,65.0,7.9,1011.3,1021.8,0.0,2019,11,12,10
108,서울,2019-11-12 11:00:00,11.1,0.0,1.4,50.0,60.0,7.9,1011.4,1021.8,0.0,2019,11,12,11
108,서울,2019-11-12 12:00:00,12.6,0.0,1.4,20.0,51.0,7.4,1011.1,1021.4,0.0,2019,11,12,12
108,서울,2019-11-12 13:00:00,13.8,0.0,1.4,250.0,46.0,7.2,1010.5,1020.8,0.0,2019,11,12,13
108,서울,2019-11-12 14:00:00,14.1,0.0,1.5,270.0,41.0,6.6,1010.6,1020.8,0.0,2019,11,12,14
108,서울,2019-11-12 15:00:00,14.1,0.0,2.4,320.0,42.0,6.7,1010.3,1020.5,0.0,2019,11,12,15
108,서울,2019-11-12 16:00:00,13.8,0.0,2.7,340.0,47.0,7.4,1010.2,1020.4,0.0,2019,11,12,16
108,서울,2019-11-12 17:00:00,13.0,0.0,1.6,290.0,52.0,7.7,1010.6,1020.9,0.0,2019,11,12,17
108,서울,2019-11-12 18:00:00,11.7,0.0,0.6,20.0,50.0,6.9,1010.5,1020.9,0.0,2019,11,12,18
108,서울,2019-11-12 19:00:00,10.5,0.0,0.4,0.0,56.0,7.1,1010.4,1020.8,0.0,2019,11,12,19
108,서울,2019-11-12 20:00:00,9.9,0.0,1.2,320.0,59.0,7.2,1011.2,1021.7,0.0,2019,11,12,20
108,서울,2019-11-12 21:00:00,9.2,0.0,1.3,20.0,66.0,7.6,1010.9,1021.3,0.0,2019,11,12,21
108,서울,2019-11-12 22:00:00,8.5,0.0,1.4,20.0,65.0,7.2,1011.3,1021.8,0.0,2019,11,12,22
108,서울,2019-11-12 23:00:00,8.1,0.0,1.1,50.0,66.0,7.1,1011.6,1022.1,0.0,2019,11,12,23
108,서울,2019-11-13 00:00:00,7.7,0.0,1.2,50.0,69.0,7.2,1011.7,1022.2,0.0,2019,11,13,0
108,서울,2019-11-13 01:00:00,7.1,0.0,1.1,50.0,74.0,7.4,1011.7,1022.3,0.0,2019,11,13,1
108,서울,2019-11-13 02:00:00,6.6,0.0,1.7,50.0,74.0,7.2,1011.5,1022.1,0.0,2019,11,13,2
108,서울,2019-11-13 03:00:00,6.9,0.0,2.0,70.0,71.0,7.0,1010.1,1020.6,0.0,2019,11,13,3
108,서울,2019-11-13 04:00:00,7.0,0.0,1.9,90.0,70.0,7.0,1009.3,1019.8,0.0,2019,11,13,4
108,서울,2019-11-13 05:00:00,6.5,0.0,1.9,90.0,73.0,7.1,1009.2,1019.8,0.0,2019,11,13,5
108,서울,2019-11-13 06:00:00,6.3,0.0,0.6,50.0,72.0,6.9,1009.7,1020.3,0.0,2019,11,13,6
108,서울,2019-11-13 07:00:00,6.4,0.0,2.4,70.0,76.0,7.3,1009.0,1019.6,0.0,2019,11,13,7
108,서울,2019-11-13 08:00:00,7.0,0.0,1.7,50.0,75.0,7.5,1008.9,1019.4,0.0,2019,11,13,8
108,서울,2019-11-13 09:00:00,7.7,0.0,1.7,50.0,71.0,7.4,1008.8,1019.3,0.0,2019,11,13,9
108,서울,2019-11-13 10:00:00,8.4,0.0,1.5,50.0,67.0,7.4,1008.3,1018.8,0.0,2019,11,13,10
108,서울,2019-11-13 11:00:00,9.2,0.0,2.2,50.0,68.0,7.8,1007.2,1017.6,0.0,2019,11,13,11
108,서울,2019-11-13 12:00:00,9.4,0.0,1.3,20.0,69.0,8.1,1005.4,1015.8,0.0,2019,11,13,12
108,서울,2019-11-13 13:00:00,10.8,0.0,4.0,200.0,75.0,9.7,1003.6,1013.9,0.0,2019,11,13,13
108,서울,2019-11-13 14:00:00,11.2,0.0,4.7,200.0,83.0,11.0,1001.8,1012.1,0.0,2019,11,13,14
108,서울,2019-11-13 15:00:00,10.9,2.4,4.7,230.0,93.0,12.1,1000.5,1010.8,0.0,2019,11,13,15
108,서울,2019-11-13 16:00:00,11.2,0.0,3.0,270.0,95.0,12.6,1000.9,1011.2,0.0,2019,11,13,16
108,서울,2019-11-13 17:00:00,9.1,0.0,4.7,270.0,88.0,10.2,1002.5,1012.9,0.0,2019,11,13,17
108,서울,2019-11-13 18:00:00,7.9,5.1,3.4,290.0,83.0,8.8,1003.6,1014.0,0.0,2019,11,13,18
108,서울,2019-11-13 19:00:00,7.4,0.0,2.0,270.0,80.0,8.2,1004.9,1015.4,0.0,2019,11,13,19
108,서울,2019-11-13 20:00:00,6.8,0.0,4.3,290.0,71.0,7.0,1006.1,1016.6,0.0,2019,11,13,20
108,서울,2019-11-13 21:00:00,5.8,0.0,4.8,290.0,68.0,6.2,1008.0,1018.6,0.0,2019,11,13,21
108,서울,2019-11-13 22:00:00,4.9,0.0,4.7,290.0,62.0,5.4,1009.3,1019.9,0.0,2019,11,13,22
108,서울,2019-11-13 23:00:00,3.9,0.0,5.1,270.0,61.0,4.9,1010.2,1020.9,0.0,2019,11,13,23
108,서울,2019-11-14 00:00:00,3.0,0.0,3.2,270.0,51.0,3.9,1011.2,1021.9,0.0,2019,11,14,0
108,서울,2019-11-14 01:00:00,2.1,0.0,4.7,290.0,34.0,2.4,1012.0,1022.8,0.0,2019,11,14,1
108,서울,2019-11-14 02:00:00,1.1,0.0,5.5,270.0,38.0,2.5,1012.6,1023.4,0.0,2019,11,14,2
108,서울,2019-11-14 03:00:00,0.5,0.0,5.0,290.0,35.0,2.2,1013.3,1024.2,0.0,2019,11,14,3
108,서울,2019-11-14 04:00:00,-0.3,0.0,5.0,290.0,32.0,1.9,1013.7,1024.6,0.0,2019,11,14,4
108,서울,2019-11-14 05:00:00,-0.9,0.0,4.5,290.0,26.0,1.5,1014.4,1025.3,0.0,2019,11,14,5
108,서울,2019-11-14 06:00:00,-1.6,0.0,3.1,270.0,23.0,1.3,1014.8,1025.7,0.0,2019,11,14,6
108,서울,2019-11-14 07:00:00,-2.1,0.0,3.3,270.0,25.0,1.3,1015.8,1026.8,0.0,2019,11,14,7
108,서울,2019-11-14 08:00:00,-2.4,0.0,1.2,320.0,26.0,1.3,1016.2,1027.2,0.0,2019,11,14,8
108,서울,2019-11-14 09:00:00,-1.3,0.0,3.5,320.0,23.0,1.3,1016.5,1027.5,0.0,2019,11,14,9
108,서울,2019-11-14 10:00:00,0.4,0.0,2.9,320.0,24.0,1.5,1016.5,1027.4,0.0,2019,11,14,10
108,서울,2019-11-14 11:00:00,1.8,0.0,4.1,290.0,25.0,1.7,1016.4,1027.2,0.0,2019,11,14,11
108,서울,2019-11-14 12:00:00,2.1,0.0,4.8,320.0,27.0,1.9,1016.0,1026.8,0.0,2019,11,14,12
108,서울,2019-11-14 13:00:00,3.7,0.0,3.2,290.0,27.0,2.1,1014.9,1025.6,0.0,2019,11,14,13
108,서울,2019-11-14 14:00:00,4.8,0.0,4.3,290.0,26.0,2.2,1014.5,1025.2,0.0,2019,11,14,14
108,서울,2019-11-14 15:00:00,4.7,0.0,2.7,320.0,25.0,2.1,1013.6,1024.3,0.0,2019,11,14,15
108,서울,2019-11-14 16:00:00,4.6,0.0,1.3,340.0,22.0,1.9,1011.9,1022.5,0.0,2019,11,14,16
108,서울,2019-11-14 17:00:00,3.8,0.0,1.8,110.0,27.0,2.2,1011.7,1022.4,0.0,2019,11,14,17
108,서울,2019-11-14 18:00:00,3.0,0.0,2.1,180.0,29.0,2.2,1012.0,1022.7,0.0,2019,11,14,18
108,서울,2019-11-14 19:00:00,2.5,0.0,2.4,140.0,29.0,2.1,1011.9,1022.6,0.0,2019,11,14,19
108,서울,2019-11-14 20:00:00,2.3,0.0,2.0,180.0,34.0,2.5,1011.7,1022.5,0.0,2019,11,14,20
108,서울,2019-11-14 21:00:00,1.9,0.0,1.7,140.0,38.0,2.7,1011.5,1022.3,0.0,2019,11,14,21
108,서울,2019-11-14 22:00:00,1.5,0.0,0.7,20.0,43.0,2.9,1011.9,1022.7,0.0,2019,11,14,22
108,서울,2019-11-14 23:00:00,1.3,0.0,1.2,230.0,41.0,2.8,1012.2,1023.0,0.0,2019,11,14,23
108,서울,2019-11-15 00:00:00,1.4,0.0,1.5,20.0,45.0,3.0,1011.9,1022.7,0.0,2019,11,15,0
108,서울,2019-11-15 01:00:00,2.2,0.0,2.7,50.0,48.0,3.5,1011.5,1022.3,0.0,2019,11,15,1
108,서울,2019-11-15 02:00:00,2.5,0.0,2.1,110.0,43.0,3.1,1009.9,1020.6,0.0,2019,11,15,2
108,서울,2019-11-15 03:00:00,2.9,0.0,1.5,50.0,46.0,3.5,1009.3,1020.0,0.0,2019,11,15,3
108,서울,2019-11-15 04:00:00,3.7,0.0,1.1,110.0,45.0,3.6,1008.2,1018.8,0.0,2019,11,15,4
108,서울,2019-11-15 05:00:00,5.3,0.0,1.5,110.0,56.0,5.0,1007.3,1017.9,0.0,2019,11,15,5
108,서울,2019-11-15 06:00:00,4.5,0.7,3.4,360.0,82.0,6.9,1007.7,1018.3,0.0,2019,11,15,6
108,서울,2019-11-15 07:00:00,3.9,0.0,2.0,70.0,94.0,7.6,1008.1,1018.7,0.0,2019,11,15,7
108,서울,2019-11-15 08:00:00,3.6,0.0,1.5,50.0,95.0,7.5,1007.9,1018.6,0.0,2019,11,15,8
108,서울,2019-11-15 09:00:00,4.4,10.4,1.8,70.0,96.0,8.0,1007.9,1018.5,0.0,2019,11,15,9
108,서울,2019-11-15 10:00:00,5.5,0.0,2.5,70.0,95.0,8.5,1007.7,1018.3,0.0,2019,11,15,10
108,서울,2019-11-15 11:00:00,5.7,0.0,2.7,70.0,93.0,8.5,1008.6,1019.2,0.0,2019,11,15,11
108,서울,2019-11-15 12:00:00,5.8,2.3,2.0,70.0,95.0,8.7,1007.7,1018.3,0.0,2019,11,15,12
108,서울,2019-11-15 13:00:00,6.1,0.0,1.9,50.0,96.0,9.0,1007.4,1018.0,0.0,2019,11,15,13
108,서울,2019-11-15 14:00:00,6.7,0.0,2.3,50.0,96.0,9.4,1006.6,1017.1,0.0,2019,11,15,14
108,서울,2019-11-15 15:00:00,7.5,3.2,2.1,70.0,96.0,9.9,1006.1,1016.6,0.0,2019,11,15,15
108,서울,2019-11-15 16:00:00,7.3,0.0,2.7,20.0,95.0,9.7,1006.7,1017.2,0.0,2019,11,15,16
108,서울,2019-11-15 17:00:00,7.3,0.0,2.1,50.0,96.0,9.7,1006.8,1017.3,0.0,2019,11,15,17
108,서울,2019-11-15 18:00:00,7.4,1.9,1.9,50.0,96.0,9.8,1007.0,1017.5,0.0,2019,11,15,18
108,서울,2019-11-15 19:00:00,7.3,0.0,1.3,70.0,96.0,9.7,1007.5,1018.0,0.0,2019,11,15,19
108,서울,2019-11-15 20:00:00,7.2,0.0,2.6,70.0,95.0,9.6,1007.4,1017.9,0.0,2019,11,15,20
108,서울,2019-11-15 21:00:00,6.9,0.3,2.1,70.0,94.0,9.3,1007.3,1017.8,0.0,2019,11,15,21
108,서울,2019-11-15 22:00:00,6.4,0.0,2.0,50.0,94.0,9.0,1007.7,1018.2,0.0,2019,11,15,22
108,서울,2019-11-15 23:00:00,5.7,0.0,2.1,70.0,93.0,8.5,1008.0,1018.6,0.0,2019,11,15,23
108,서울,2019-11-16 00:00:00,5.3,0.0,1.2,70.0,94.0,8.4,1008.1,1018.7,0.0,2019,11,16,0
108,서울,2019-11-16 01:00:00,4.7,0.0,1.5,20.0,95.0,8.1,1008.0,1018.6,0.0,2019,11,16,1
108,서울,2019-11-16 02:00:00,4.2,0.0,1.3,20.0,96.0,7.9,1008.1,1018.7,0.0,2019,11,16,2
108,서울,2019-11-16 03:00:00,4.2,0.0,1.1,20.0,96.0,7.9,1008.4,1019.0,0.0,2019,11,16,3
108,서울,2019-11-16 04:00:00,4.2,0.0,1.8,50.0,97.0,8.0,1008.0,1018.6,0.0,2019,11,16,4
108,서울,2019-11-16 05:00:00,4.1,0.0,2.5,50.0,97.0,7.9,1008.1,1018.7,0.0,2019,11,16,5
108,서울,2019-11-16 06:00:00,3.8,0.0,1.6,50.0,97.0,7.7,1008.9,1019.6,0.0,2019,11,16,6
108,서울,2019-11-16 07:00:00,3.9,0.0,2.2,70.0,97.0,7.8,1009.3,1020.0,0.0,2019,11,16,7
108,서울,2019-11-16 08:00:00,3.8,0.0,2.0,70.0,97.0,7.7,1009.7,1020.4,0.0,2019,11,16,8
108,서울,2019-11-16 09:00:00,4.4,0.0,2.7,70.0,97.0,8.1,1010.7,1021.3,0.0,2019,11,16,9
108,서울,2019-11-16 10:00:00,5.3,0.0,2.2,70.0,97.0,8.6,1010.7,1021.3,0.0,2019,11,16,10
108,서울,2019-11-16 11:00:00,5.9,0.0,1.7,50.0,97.0,9.0,1010.8,1021.4,0.0,2019,11,16,11
108,서울,2019-11-16 12:00:00,7.7,0.0,1.2,50.0,83.0,8.7,1010.5,1021.0,0.0,2019,11,16,12
108,서울,2019-11-16 13:00:00,9.6,0.0,2.1,50.0,75.0,8.9,1010.1,1020.5,0.0,2019,11,16,13
108,서울,2019-11-16 14:00:00,11.1,0.0,1.4,50.0,61.0,8.0,1009.5,1019.9,0.0,2019,11,16,14
108,서울,2019-11-16 15:00:00,12.3,0.0,0.6,70.0,51.0,7.3,1009.5,1019.8,0.0,2019,11,16,15
108,서울,2019-11-16 16:00:00,12.7,0.0,0.8,70.0,46.0,6.7,1009.3,1019.6,0.0,2019,11,16,16
108,서울,2019-11-16 17:00:00,11.6,0.0,1.0,20.0,56.0,7.6,1010.1,1020.5,0.0,2019,11,16,17
108,서울,2019-11-16 18:00:00,9.8,0.0,1.4,20.0,67.0,8.1,1010.5,1021.0,0.0,2019,11,16,18
108,서울,2019-11-16 19:00:00,8.8,0.0,0.9,70.0,68.0,7.7,1011.0,1021.5,0.0,2019,11,16,19
108,서울,2019-11-16 20:00:00,7.8,0.0,1.0,50.0,67.0,7.1,1011.4,1021.9,0.0,2019,11,16,20
108,서울,2019-11-16 21:00:00,6.8,0.0,2.4,70.0,78.0,7.7,1011.0,1021.6,0.0,2019,11,16,21
108,서울,2019-11-16 22:00:00,6.5,0.0,1.7,50.0,79.0,7.6,1011.6,1022.2,0.0,2019,11,16,22
108,서울,2019-11-16 23:00:00,6.1,0.0,1.5,20.0,81.0,7.6,1011.5,1022.1,0.0,2019,11,16,23
108,서울,2019-11-17 00:00:00,5.7,0.0,1.7,20.0,81.0,7.4,1011.6,1022.2,0.0,2019,11,17,0
108,서울,2019-11-17 01:00:00,6.1,0.0,2.9,70.0,75.0,7.0,1011.5,1022.1,0.0,2019,11,17,1
108,서울,2019-11-17 02:00:00,6.4,0.0,2.8,70.0,72.0,6.9,1011.4,1022.0,0.0,2019,11,17,2
108,서울,2019-11-17 03:00:00,6.7,0.0,2.4,110.0,67.0,6.5,1011.8,1022.4,0.0,2019,11,17,3
108,서울,2019-11-17 04:00:00,6.6,0.0,1.4,90.0,69.0,6.7,1011.7,1022.3,0.0,2019,11,17,4
108,서울,2019-11-17 05:00:00,6.7,0.0,2.3,90.0,67.0,6.5,1011.0,1021.6,0.0,2019,11,17,5
108,서울,2019-11-17 06:00:00,6.5,0.0,2.4,90.0,65.0,6.2,1011.1,1021.7,0.0,2019,11,17,6
108,서울,2019-11-17 07:00:00,6.4,0.0,2.6,50.0,72.0,6.9,1011.0,1021.6,0.0,2019,11,17,7
108,서울,2019-11-17 08:00:00,7.1,0.0,3.2,70.0,63.0,6.3,1011.1,1021.6,0.0,2019,11,17,8
108,서울,2019-11-17 09:00:00,8.3,0.0,3.8,70.0,57.0,6.2,1011.1,1021.6,0.0,2019,11,17,9
108,서울,2019-11-17 10:00:00,8.7,0.0,2.6,90.0,57.0,6.4,1011.4,1021.9,0.0,2019,11,17,10
108,서울,2019-11-17 11:00:00,9.1,0.0,3.2,110.0,56.0,6.4,1010.4,1020.8,0.0,2019,11,17,11
108,서울,2019-11-17 12:00:00,8.9,0.3,2.3,90.0,69.0,7.8,1009.7,1020.1,0.0,2019,11,17,12
108,서울,2019-11-17 13:00:00,8.3,0.0,3.8,70.0,81.0,8.8,1008.0,1018.5,0.0,2019,11,17,13
108,서울,2019-11-17 14:00:00,8.1,0.0,4.5,90.0,82.0,8.8,1007.3,1017.8,0.0,2019,11,17,14
108,서울,2019-11-17 15:00:00,7.8,7.5,4.7,110.0,89.0,9.3,1006.0,1016.5,0.0,2019,11,17,15
108,서울,2019-11-17 16:00:00,8.0,0.0,5.4,70.0,87.0,9.3,1006.0,1016.4,0.0,2019,11,17,16
108,서울,2019-11-17 17:00:00,7.9,0.0,4.8,70.0,94.0,9.9,1004.9,1015.3,0.0,2019,11,17,17
108,서울,2019-11-17 18:00:00,8.1,4.0,4.6,70.0,95.0,10.2,1003.9,1014.3,0.0,2019,11,17,18
108,서울,2019-11-17 19:00:00,8.5,0.0,3.6,70.0,95.0,10.5,1003.6,1014.0,0.0,2019,11,17,19
108,서울,2019-11-17 20:00:00,8.9,0.0,3.4,90.0,96.0,10.9,1002.8,1013.2,0.0,2019,11,17,20
108,서울,2019-11-17 21:00:00,9.2,6.2,2.1,70.0,96.0,11.1,1001.9,1012.2,0.0,2019,11,17,21
108,서울,2019-11-17 22:00:00,9.6,0.0,1.9,70.0,97.0,11.6,1001.3,1011.6,0.0,2019,11,17,22
108,서울,2019-11-17 23:00:00,9.9,0.0,0.9,70.0,97.0,11.8,1000.1,1010.4,0.0,2019,11,17,23
108,서울,2019-11-18 00:00:00,10.5,3.1,1.8,230.0,97.0,12.3,1000.0,1010.3,0.0,2019,11,18,0
108,서울,2019-11-18 01:00:00,12.5,0.0,2.6,250.0,97.0,14.0,999.6,1009.8,0.0,2019,11,18,1
108,서울,2019-11-18 02:00:00,12.0,0.0,5.2,270.0,96.0,13.4,1001.2,1011.4,0.0,2019,11,18,2
108,서울,2019-11-18 03:00:00,10.7,12.4,3.3,270.0,95.0,12.2,1002.0,1012.3,0.0,2019,11,18,3
108,서울,2019-11-18 04:00:00,10.2,0.0,4.0,270.0,95.0,11.8,1001.8,1012.1,0.0,2019,11,18,4
108,서울,2019-11-18 05:00:00,9.1,0.0,4.7,270.0,83.0,9.5,1003.5,1013.9,0.0,2019,11,18,5
108,서울,2019-11-18 06:00:00,7.2,2.3,4.0,290.0,77.0,7.8,1005.6,1016.1,0.0,2019,11,18,6
108,서울,2019-11-18 07:00:00,6.1,0.0,2.9,270.0,73.0,6.9,1006.8,1017.4,0.0,2019,11,18,7
108,서울,2019-11-18 08:00:00,4.7,0.0,2.7,290.0,72.0,6.1,1008.3,1018.9,0.0,2019,11,18,8
108,서울,2019-11-18 09:00:00,4.4,0.0,4.2,290.0,59.0,4.9,1009.2,1019.8,0.0,2019,11,18,9
108,서울,2019-11-18 10:00:00,4.4,0.0,4.6,320.0,49.0,4.1,1009.4,1020.0,0.0,2019,11,18,10
108,서울,2019-11-18 11:00:00,4.9,0.0,3.3,290.0,47.0,4.1,1009.5,1020.1,0.0,2019,11,18,11
108,서울,2019-11-18 12:00:00,5.8,0.0,4.5,270.0,40.0,3.7,1009.3,1019.9,0.0,2019,11,18,12
108,서울,2019-11-18 13:00:00,5.7,0.0,4.6,320.0,39.0,3.6,1008.6,1019.2,0.0,2019,11,18,13
108,서울,2019-11-18 14:00:00,5.7,0.0,4.5,320.0,42.0,3.8,1008.4,1019.0,0.0,2019,11,18,14
108,서울,2019-11-18 15:00:00,5.4,0.0,3.9,270.0,45.0,4.0,1009.0,1019.6,0.0,2019,11,18,15
108,서울,2019-11-18 16:00:00,4.0,0.0,4.3,290.0,48.0,3.9,1009.6,1020.2,0.0,2019,11,18,16
108,서울,2019-11-18 17:00:00,3.0,0.0,4.8,270.0,47.0,3.6,1010.5,1021.2,0.0,2019,11,18,17
108,서울,2019-11-18 18:00:00,2.1,0.0,3.5,290.0,49.0,3.5,1010.9,1021.7,0.0,2019,11,18,18
108,서울,2019-11-18 19:00:00,1.4,0.0,4.4,290.0,49.0,3.3,1011.9,1022.7,0.0,2019,11,18,19
108,서울,2019-11-18 20:00:00,0.9,0.0,3.4,270.0,49.0,3.2,1012.1,1022.9,0.0,2019,11,18,20
108,서울,2019-11-18 21:00:00,0.5,0.0,1.9,290.0,53.0,3.4,1011.8,1022.6,0.0,2019,11,18,21
108,서울,2019-11-18 22:00:00,0.7,0.0,2.1,270.0,52.0,3.3,1011.8,1022.6,0.0,2019,11,18,22
108,서울,2019-11-18 23:00:00,0.9,0.0,2.3,270.0,55.0,3.6,1011.9,1022.7,0.0,2019,11,18,23
108,서울,2019-11-19 00:00:00,0.9,0.0,2.5,270.0,60.0,3.9,1011.7,1022.5,0.0,2019,11,19,0
108,서울,2019-11-19 01:00:00,0.6,0.0,3.3,290.0,68.0,4.3,1011.4,1022.2,0.0,2019,11,19,1
108,서울,2019-11-19 02:00:00,0.4,0.0,3.5,290.0,68.0,4.3,1011.7,1022.5,0.0,2019,11,19,2
108,서울,2019-11-19 03:00:00,-0.8,0.0,3.5,360.0,65.0,3.8,1013.1,1024.0,0.0,2019,11,19,3
108,서울,2019-11-19 04:00:00,-1.8,0.0,2.2,360.0,57.0,3.0,1013.7,1024.6,0.0,2019,11,19,4
108,서울,2019-11-19 05:00:00,-2.3,0.0,2.3,340.0,46.0,2.4,1013.6,1024.6,0.0,2019,11,19,5
108,서울,2019-11-19 06:00:00,-2.6,0.0,1.6,340.0,44.0,2.2,1013.8,1024.8,0.0,2019,11,19,6
108,서울,2019-11-19 07:00:00,-3.3,0.0,0.6,320.0,43.0,2.1,1013.8,1024.8,0.0,2019,11,19,7
108,서울,2019-11-19 08:00:00,-3.4,0.0,0.8,270.0,40.0,1.9,1014.5,1025.5,0.0,2019,11,19,8
108,서울,2019-11-19 09:00:00,-1.7,0.0,1.7,270.0,35.0,1.9,1015.0,1026.0,0.0,2019,11,19,9
108,서울,2019-11-19 10:00:00,0.6,0.0,3.0,290.0,35.0,2.2,1015.1,1026.0,0.0,2019,11,19,10
108,서울,2019-11-19 11:00:00,1.5,0.0,2.3,320.0,37.0,2.5,1014.9,1025.7,0.0,2019,11,19,11
108,서울,2019-11-19 12:00:00,2.2,0.0,4.5,320.0,41.0,2.9,1014.5,1025.3,0.0,2019,11,19,12
108,서울,2019-11-19 13:00:00,3.3,0.0,4.8,290.0,41.0,3.2,1014.1,1024.8,0.0,2019,11,19,13
108,서울,2019-11-19 14:00:00,3.8,0.0,3.7,290.0,40.0,3.2,1014.0,1024.7,0.0,2019,11,19,14
108,서울,2019-11-19 15:00:00,3.6,0.0,4.0,290.0,40.0,3.2,1014.4,1025.1,0.0,2019,11,19,15
108,서울,2019-11-19 16:00:00,3.9,0.0,3.8,270.0,40.0,3.2,1014.6,1025.3,0.0,2019,11,19,16
108,서울,2019-11-19 17:00:00,2.5,0.0,4.3,270.0,47.0,3.5,1015.1,1025.9,0.0,2019,11,19,17
108,서울,2019-11-19 18:00:00,1.7,0.0,2.8,270.0,52.0,3.6,1015.7,1026.5,0.0,2019,11,19,18
108,서울,2019-11-19 19:00:00,1.1,0.0,1.6,320.0,55.0,3.6,1016.3,1027.2,0.0,2019,11,19,19
108,서울,2019-11-19 20:00:00,0.6,0.0,1.2,340.0,55.0,3.5,1016.9,1027.8,0.0,2019,11,19,20
108,서울,2019-11-19 21:00:00,0.2,0.0,2.2,290.0,52.0,3.2,1017.6,1028.5,0.0,2019,11,19,21
108,서울,2019-11-19 22:00:00,0.0,0.0,1.8,360.0,54.0,3.3,1018.4,1029.3,0.0,2019,11,19,22
108,서울,2019-11-19 23:00:00,-0.3,0.0,3.2,340.0,50.0,3.0,1018.8,1029.7,0.0,2019,11,19,23
108,서울,2019-11-20 00:00:00,-0.9,0.0,1.3,360.0,55.0,3.1,1019.5,1030.5,0.0,2019,11,20,0
108,서울,2019-11-20 01:00:00,-1.5,0.0,0.7,50.0,52.0,2.9,1019.5,1030.5,0.0,2019,11,20,1
108,서울,2019-11-20 02:00:00,-1.9,0.0,1.2,290.0,55.0,2.9,1019.6,1030.6,0.0,2019,11,20,2
108,서울,2019-11-20 03:00:00,-2.6,0.0,1.7,290.0,56.0,2.8,1020.0,1031.0,0.0,2019,11,20,3
108,서울,2019-11-20 04:00:00,-3.0,0.0,1.0,20.0,55.0,2.7,1020.0,1031.1,0.0,2019,11,20,4
108,서울,2019-11-20 05:00:00,-3.6,0.0,1.3,50.0,51.0,2.4,1020.2,1031.3,0.0,2019,11,20,5
108,서울,2019-11-20 06:00:00,-4.1,0.0,1.3,20.0,48.0,2.2,1020.1,1031.2,0.0,2019,11,20,6
108,서울,2019-11-20 07:00:00,-4.4,0.0,1.5,50.0,37.0,1.6,1020.2,1031.3,0.0,2019,11,20,7
108,서울,2019-11-20 08:00:00,-4.4,0.0,1.2,50.0,41.0,1.8,1020.7,1031.8,0.0,2019,11,20,8
108,서울,2019-11-20 09:00:00,-2.5,0.0,1.6,290.0,29.0,1.5,1021.5,1032.6,0.0,2019,11,20,9
108,서울,2019-11-20 10:00:00,0.0,0.0,2.2,320.0,25.0,1.5,1021.9,1032.9,0.0,2019,11,20,10
108,서울,2019-11-20 11:00:00,2.1,0.0,1.4,270.0,24.0,1.7,1021.9,1032.8,0.0,2019,11,20,11
108,서울,2019-11-20 12:00:00,2.9,0.0,2.4,340.0,25.0,1.9,1021.3,1032.1,0.0,2019,11,20,12
108,서울,2019-11-20 13:00:00,4.0,0.0,3.7,290.0,22.0,1.8,1021.0,1031.8,0.0,2019,11,20,13
108,서울,2019-11-20 14:00:00,5.0,0.0,3.1,290.0,24.0,2.1,1020.5,1031.2,0.0,2019,11,20,14
108,서울,2019-11-20 15:00:00,5.8,0.0,2.6,290.0,21.0,1.9,1019.9,1030.6,0.0,2019,11,20,15
108,서울,2019-11-20 16:00:00,6.2,0.0,2.4,290.0,22.0,2.1,1020.4,1031.1,0.0,2019,11,20,16
108,서울,2019-11-20 17:00:00,4.5,0.0,1.9,290.0,25.0,2.1,1020.4,1031.1,0.0,2019,11,20,17
108,서울,2019-11-20 18:00:00,3.5,0.0,2.6,340.0,26.0,2.0,1020.6,1031.4,0.0,2019,11,20,18
108,서울,2019-11-20 19:00:00,2.5,0.0,0.8,50.0,31.0,2.3,1020.6,1031.4,0.0,2019,11,20,19
108,서울,2019-11-20 20:00:00,1.6,0.0,0.9,320.0,32.0,2.2,1020.8,1031.7,0.0,2019,11,20,20
