지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),현상번호(국내식),지면온도(°C),10cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-11-14 19:00,2.5,,2.4,140,29,2.1,1011.9,1022.6,,,,0,0,,,,1.8,8.5,10.9
108,서울,2019-11-14 20:00,2.3,,2,180,34,2.5,1011.7,1022.5,,,,0,0,,,,1.5,8.2,11
108,서울,2019-11-14 21:00,1.9,,1.7,140,38,2.7,1011.5,1022.3,,,,0,0,,,,1,7.8,10.9
108,서울,2019-11-14 22:00,1.5,,0.7,20,43,2.9,1011.9,1022.7,,,,0,0,,,,0.7,7.6,11
108,서울,2019-11-14 23:00,1.3,,1.2,230,41,2.8,1012.2,1023,,,,0,0,,,,0.6,7.3,10.9
108,서울,2019-11-15 0:00,1.4,,1.5,20,45,3,1011.9,1022.7,,,,8,8,Sc,13,,1.9,7,10.8
108,서울,2019-11-15 1:00,2.2,,2.7,50,48,3.5,1011.5,1022.3,,,,9,9,,15,,2.6,6.9,10.7
108,서울,2019-11-15 2:00,2.5,,2.1,110,43,3.1,1009.9,1020.6,,,,8,8,Sc,12,6,2.7,6.8,10.5
108,서울,2019-11-15 3:00,2.9,0,1.5,50,46,3.5,1009.3,1020,,,,10,8,ScAs,10,601,3.3,6.8,10.4
108,서울,2019-11-15 4:00,3.7,,1.1,110,45,3.6,1008.2,1018.8,,,,10,8,ScAs,8,1,3.8,6.9,10.4
108,서울,2019-11-15 5:00,5.3,,1.5,110,56,5,1007.3,1017.9,,,,9,7,ScAs,8,,4.5,7,10.4
108,서울,2019-11-15 6:00,4.5,0.7,3.4,360,82,6.9,1007.7,1018.3,,,,10,8,ScAs,7,1901,4.7,7.2,10.4
108,서울,2019-11-15 7:00,3.9,,2,70,94,7.6,1008.1,1018.7,,,,10,8,StNs,5,190401,4.6,7.2,10.4
108,서울,2019-11-15 8:00,3.6,,1.5,50,95,7.5,1007.9,1018.6,0,0,,10,8,StNs,3,190401,4.7,7.1,10.3
108,서울,2019-11-15 9:00,4.4,10.4,1.8,70,96,8,1007.9,1018.5,0,0.11,,10,8,ScAs,8,1901,5.5,6.9,10.1
108,서울,2019-11-15 10:00,5.5,,2.5,70,95,8.5,1007.7,1018.3,0,0.33,,9,7,ScAs,8,1901,7.5,7,10
108,서울,2019-11-15 11:00,5.7,,2.7,70,93,8.5,1008.6,1019.2,0.1,0.3,,10,8,ScAs,5,1901,7.3,7.4,10.1
108,서울,2019-11-15 12:00,5.8,2.3,2,70,95,8.7,1007.7,1018.3,0,0.15,,10,8,StNs,3,190401,7.6,7.6,10
108,서울,2019-11-15 13:00,6.1,,1.9,50,96,9,1007.4,1018,0,0.23,,10,8,StNs,3,190401,7.4,7.8,10
108,서울,2019-11-15 14:00,6.7,,2.3,50,96,9.4,1006.6,1017.1,0,0.28,,10,8,ScAs,3,1901,8.6,7.9,9.9
108,서울,2019-11-15 15:00,7.5,3.2,2.1,70,96,9.9,1006.1,1016.6,0,0.33,,9,7,ScAs,10,1901,9.4,8,9.8
108,서울,2019-11-15 16:00,7.3,,2.7,20,95,9.7,1006.7,1017.2,0,0.13,,10,8,ScAs,11,1901,8.5,8.4,10
108,서울,2019-11-15 17:00,7.3,,2.1,50,96,9.7,1006.8,1017.3,0,0.06,,10,8,StNs,6,1901,8.2,8.5,10.1
108,서울,2019-11-15 18:00,7.4,1.9,1.9,50,96,9.8,1007,1017.5,0,0,,10,8,StNs,5,1901,7.8,8.5,10
108,서울,2019-11-15 19:00,7.3,,1.3,70,96,9.7,1007.5,1018,,,,10,8,StNs,8,1901,7.5,8.5,10.1
108,서울,2019-11-15 20:00,7.2,,2.6,70,95,9.6,1007.4,1017.9,,,,10,8,ScAs,11,1901,7.3,8.5,10.1
108,서울,2019-11-15 21:00,6.9,0.3,2.1,70,94,9.3,1007.3,1017.8,,,,3,3,Sc,13,19,6.7,8.5,10.1
108,서울,2019-11-15 22:00,6.4,,2,50,94,9,1007.7,1018.2,,,,8,8,,13,19,5.8,8.5,10.2
108,서울,2019-11-15 23:00,5.7,,2.1,70,93,8.5,1008,1018.6,,,,5,5,,17,19,5.1,8.4,10.2
108,서울,2019-11-16 0:00,5.3,,1.2,70,94,8.4,1008.1,1018.7,,,,3,3,Sc,,19,4.5,8.2,10.1
108,서울,2019-11-16 1:00,4.7,,1.5,20,95,8.1,1008,1018.6,,,,10,4,,15,19,4,8,10.2
108,서울,2019-11-16 2:00,4.2,,1.3,20,96,7.9,1008.1,1018.7,,,,10,0,,,19,3.6,7.8,10.2
108,서울,2019-11-16 3:00,4.2,,1.1,20,96,7.9,1008.4,1019,,,,8,8,St,4,19,4.3,7.7,10.2
108,서울,2019-11-16 4:00,4.2,,1.8,50,97,8,1008,1018.6,,,,10,10,,2,1916,5,7.5,10.1
108,서울,2019-11-16 5:00,4.1,,2.5,50,97,7.9,1008.1,1018.7,,,,10,10,,5,16,5.2,7.5,10.1
108,서울,2019-11-16 6:00,3.8,,1.6,50,97,7.7,1008.9,1019.6,,,,10,10,,2,16,5.4,7.5,10
108,서울,2019-11-16 7:00,3.9,,2.2,70,97,7.8,1009.3,1020,,,,10,10,,5,16,5.4,7.5,10
108,서울,2019-11-16 8:00,3.8,,2,70,97,7.7,1009.7,1020.4,0,0.03,,10,10,,6,16,5.8,7.6,10
108,서울,2019-11-16 9:00,4.4,,2.7,70,97,8.1,1010.7,1021.3,0,0.16,,10,10,St,7,1916,6.7,7.6,10
108,서울,2019-11-16 10:00,5.3,,2.2,70,97,8.6,1010.7,1021.3,0,0.42,,10,10,St,7,19,8.8,7.8,10
108,서울,2019-11-16 11:00,5.9,,1.7,50,97,9,1010.8,1021.4,0,0.56,,10,10,St,7,19,9.8,8,10
108,서울,2019-11-16 12:00,7.7,,1.2,50,83,8.7,1010.5,1021,0.6,1.41,,7,7,Sc,9,19,13.3,8.3,9.9
108,서울,2019-11-16 13:00,9.6,,2.1,50,75,8.9,1010.1,1020.5,1,1.95,,0,0,,,19,15.3,8.9,9.9
108,서울,2019-11-16 14:00,11.1,,1.4,50,61,8,1009.5,1019.9,1,1.78,,0,0,,,4019,15.9,9.8,10
108,서울,2019-11-16 15:00,12.3,,0.6,70,51,7.3,1009.5,1019.8,1,1.42,,0,0,,,40,14.8,10.5,10.2
108,서울,2019-11-16 16:00,12.7,,0.8,70,46,6.7,1009.3,1019.6,1,0.87,,0,0,,,,12.5,11,10.3
108,서울,2019-11-16 17:00,11.6,,1,20,56,7.6,1010.1,1020.5,1,0.31,,0,0,,,,9.7,11,10.5
108,서울,2019-11-16 18:00,9.8,,1.4,20,67,8.1,1010.5,1021,0,0.01,,0,0,,,,7.4,10.8,10.6
108,서울,2019-11-16 19:00,8.8,,0.9,70,68,7.7,1011,1021.5,,,,0,0,,,40,6,10.5,10.8
108,서울,2019-11-16 20:00,7.8,,1,50,67,7.1,1011.4,1021.9,,,,0,0,,,40,5.1,10,10.9
108,서울,2019-11-16 21:00,6.8,,2.4,70,78,7.7,1011,1021.6,,,,2,0,Ci,,40,4.7,9.5,10.9
108,서울,2019-11-16 22:00,6.5,,1.7,50,79,7.6,1011.6,1022.2,,,,6,2,,63,40,4.7,9.2,11
108,서울,2019-11-16 23:00,6.1,,1.5,20,81,7.6,1011.5,1022.1,,,,5,0,,,4019,4.1,8.9,11
108,서울,2019-11-17 0:00,5.7,,1.7,20,81,7.4,1011.6,1022.2,,,,7,0,Ci,,19,4.5,8.6,10.8
108,서울,2019-11-17 1:00,6.1,,2.9,70,75,7,1011.5,1022.1,,,,10,9,,58,19,5.1,8.5,10.8
108,서울,2019-11-17 2:00,6.4,,2.8,70,72,6.9,1011.4,1022,,,,10,9,,48,,5.4,8.4,10.8
108,서울,2019-11-17 3:00,6.7,,2.4,110,67,6.5,1011.8,1022.4,,,,7,0,Ci,,,5.6,8.4,10.8
108,서울,2019-11-17 4:00,6.6,,1.4,90,69,6.7,1011.7,1022.3,,,,9,6,AcCi,48,,5.5,8.3,10.7
108,서울,2019-11-17 5:00,6.7,,2.3,90,67,6.5,1011,1021.6,,,,9,5,AcCi,48,,5.8,8.2,10.6
108,서울,2019-11-17 6:00,6.5,,2.4,90,65,6.2,1011.1,1021.7,,,,7,0,Ci,,,5.2,8.3,10.6
108,서울,2019-11-17 7:00,6.4,,2.6,50,72,6.9,1011,1021.6,,,,8,0,Ci,,,5.3,8.2,10.5
108,서울,2019-11-17 8:00,7.1,,3.2,70,63,6.3,1011.1,1021.6,0,0.08,,9,0,Ci,,,6,8.1,10.5
108,서울,2019-11-17 9:00,8.3,,3.8,70,57,6.2,1011.1,1021.6,0,0.32,,10,10,As,35,,7.5,8.1,10.4
108,서울,2019-11-17 10:00,8.7,,2.6,90,57,6.4,1011.4,1021.9,0,0.15,,10,2,ScAs,19,1,7.5,8.2,10.4
108,서울,2019-11-17 11:00,9.1,,3.2,110,56,6.4,1010.4,1020.8,0,0.13,,10,5,ScAs,15,1,8.2,8.6,10.5
108,서울,2019-11-17 12:00,8.9,0.3,2.3,90,69,7.8,1009.7,1020.1,0,0.13,,10,8,StNs,9,4001,8.4,8.7,10.5
108,서울,2019-11-17 13:00,8.3,,3.8,70,81,8.8,1008,1018.5,0,0.11,,10,7,StNs,9,401901,8.5,8.8,10.5
108,서울,2019-11-17 14:00,8.1,,4.5,90,82,8.8,1007.3,1017.8,0,0.21,,10,7,StNs,9,1901,8.6,8.9,10.5
108,서울,2019-11-17 15:00,7.8,7.5,4.7,110,89,9.3,1006,1016.5,0,0.09,,10,8,StNs,8,1901,8.4,9,10.5
108,서울,2019-11-17 16:00,8,,5.4,70,87,9.3,1006,1016.4,0,0.09,,10,9,StNs,7,1901,8.4,9,10.5
108,서울,2019-11-17 17:00,7.9,,4.8,70,94,9.9,1004.9,1015.3,0,0.01,,10,8,StNs,9,1901,8.3,9.1,10.5
108,서울,2019-11-17 18:00,8.1,4,4.6,70,95,10.2,1003.9,1014.3,0,0,,10,7,StNs,7,1901,8.3,9,10.5
108,서울,2019-11-17 19:00,8.5,,3.6,70,95,10.5,1003.6,1014,,,,10,7,StNs,8,1901,8.6,9.1,10.5
108,서울,2019-11-17 20:00,8.9,,3.4,90,96,10.9,1002.8,1013.2,,,,10,8,StNs,7,1901,8.8,9.1,10.5
108,서울,2019-11-17 21:00,9.2,6.2,2.1,70,96,11.1,1001.9,1012.2,,,,10,7,StNs,8,1901,8.8,9,10.4
108,서울,2019-11-17 22:00,9.6,,1.9,70,97,11.6,1001.3,1011.6,,,,10,7,ScAs,10,1901,9.2,9.2,10.4
108,서울,2019-11-17 23:00,9.9,,0.9,70,97,11.8,1000.1,1010.4,,,,10,7,ScAs,10,1901,9.3,9.2,10.4
108,서울,2019-11-18 0:00,10.5,3.1,1.8,230,97,12.3,1000,1010.3,,,,10,9,StNs,4,1901,9.9,9.4,10.5
108,서울,2019-11-18 1:00,12.5,,2.6,250,97,14,999.6,1009.8,,,,10,9,StNs,2,1901,11.2,9.6,10.6
108,서울,2019-11-18 2:00,12,,5.2,270,96,13.4,1001.2,1011.4,,,,10,9,StNs,3,1901,11.3,9.8,10.6
108,서울,2019-11-18 3:00,10.7,12.4,3.3,270,95,12.2,1002,1012.3,,,,10,9,StNs,4,1901,10.6,10.1,10.6
108,서울,2019-11-18 4:00,10.2,,4,270,95,11.8,1001.8,1012.1,,,,10,7,ScAs,8,1,10,10.1,10.5
108,서울,2019-11-18 5:00,9.1,,4.7,270,83,9.5,1003.5,1013.9,,,,9,6,ScAs,10,,9.1,10.1,10.6
108,서울,2019-11-18 6:00,7.2,2.3,4,290,77,7.8,1005.6,1016.1,,,,9,0,Ci,,,7.5,10,10.6
108,서울,2019-11-18 7:00,6.1,,2.9,270,73,6.9,1006.8,1017.4,,,,9,2,ScCi,8,,6.4,9.7,10.6
108,서울,2019-11-18 8:00,4.7,,2.7,290,72,6.1,1008.3,1018.9,0,0.03,,9,1,ScCi,10,,5.8,9.5,10.7
108,서울,2019-11-18 9:00,4.4,,4.2,290,59,4.9,1009.2,1019.8,0.3,0.29,,8,0,Ci,,,5.6,9.2,10.6
108,서울,2019-11-18 10:00,4.4,,4.6,320,49,4.1,1009.4,1020,1,0.96,,7,0,Ci,,,6,9,10.6
108,서울,2019-11-18 11:00,4.9,,3.3,290,47,4.1,1009.5,1020.1,1,1.44,,3,1,ScCi,10,42,7.9,9,10.5
108,서울,2019-11-18 12:00,5.8,,4.5,270,40,3.7,1009.3,1019.9,1,1.92,,7,1,ScCi,10,42,10.3,9.2,10.5
108,서울,2019-11-18 13:00,5.7,,4.6,320,39,3.6,1008.6,1019.2,1,1.88,,5,1,ScCi,10,42,11.7,9.5,10.5
108,서울,2019-11-18 14:00,5.7,,4.5,320,42,3.8,1008.4,1019,1,1.61,,6,1,ScCi,9,42,11.5,10,10.6
108,서울,2019-11-18 15:00,5.4,,3.9,270,45,4,1009,1019.6,1,1.15,,3,3,Sc,10,42,9.8,10.1,10.6
108,서울,2019-11-18 16:00,4,,4.3,290,48,3.9,1009.6,1020.2,0.9,0.67,,7,2,ScCi,9,42,7.5,10.2,10.7
108,서울,2019-11-18 17:00,3,,4.8,270,47,3.6,1010.5,1021.2,0.8,0.3,,3,2,ScCi,12,42,5.3,9.9,10.7
108,서울,2019-11-18 18:00,2.1,,3.5,290,49,3.5,1010.9,1021.7,0,0.01,,4,2,ScCi,10,42,3.4,9.5,10.7
108,서울,2019-11-18 19:00,1.4,,4.4,290,49,3.3,1011.9,1022.7,,,,3,0,,,,2.3,9.1,10.8
108,서울,2019-11-18 20:00,0.9,,3.4,270,49,3.2,1012.1,1022.9,,,,4,4,,16,,2,8.5,10.8
108,서울,2019-11-18 21:00,0.5,,1.9,290,53,3.4,1011.8,1022.6,,,,7,7,Ac,30,,1.5,8.2,10.7
108,서울,2019-11-18 22:00,0.7,,2.1,270,52,3.3,1011.8,1022.6,,,,8,8,Sc,18,5,2.3,7.8,10.7
108,서울,2019-11-18 23:00,0.9,,2.3,270,55,3.6,1011.9,1022.7,,,,9,9,Sc,14,5,2.6,7.5,10.6
108,서울,2019-11-19 0:00,0.9,0,2.5,270,60,3.9,1011.7,1022.5,,,,9,9,,,5,2.7,7.4,10.5
108,서울,2019-11-19 1:00,0.6,,3.3,290,68,4.3,1011.4,1022.2,,,,2,2,Sc,17,5,1.6,7.3,10.4
108,서울,2019-11-19 2:00,0.4,,3.5,290,68,4.3,1011.7,1022.5,,,,1,1,,7,,1.3,7.1,10.3
108,서울,2019-11-19 3:00,-0.8,0,3.5,360,65,3.8,1013.1,1024,,,,8,8,Sc,14,,0.9,6.8,10.2
108,서울,2019-11-19 4:00,-1.8,,2.2,360,57,3,1013.7,1024.6,,,,2,2,Sc,19,,0.2,6.6,10.1
108,서울,2019-11-19 5:00,-2.3,,2.3,340,46,2.4,1013.6,1024.6,,,,0,0,,,,0.2,6.4,10
108,서울,2019-11-19 6:00,-2.6,,1.6,340,44,2.2,1013.8,1024.8,,,,0,0,,,,0.1,6.1,9.9
108,서울,2019-11-19 7:00,-3.3,,0.6,320,43,2.1,1013.8,1024.8,,,,0,0,,,,0,5.9,9.7
108,서울,2019-11-19 8:00,-3.4,,0.8,270,40,1.9,1014.5,1025.5,0.4,0.05,,0,0,,,,0,5.7,9.7
108,서울,2019-11-19 9:00,-1.7,,1.7,270,35,1.9,1015,1026,1,0.41,,0,0,,,,0,5.5,9.5
108,서울,2019-11-19 10:00,0.6,,3,290,35,2.2,1015.1,1026,1,1.22,,0,0,,,,0,5.5,9.5
108,서울,2019-11-19 11:00,1.5,,2.3,320,37,2.5,1014.9,1025.7,1,1.69,,0,0,,,,2.3,5.6,9.3
108,서울,2019-11-19 12:00,2.2,,4.5,320,41,2.9,1014.5,1025.3,1,1.96,,0,0,,,,6.5,6.1,9.2
108,서울,2019-11-19 13:00,3.3,,4.8,290,41,3.2,1014.1,1024.8,1,2.03,,1,1,Sc,10,,9.4,6.6,9.2
108,서울,2019-11-19 14:00,3.8,,3.7,290,40,3.2,1014,1024.7,1,1.92,,2,2,Sc,13,,10,7.2,9.1
108,서울,2019-11-19 15:00,3.6,,4,290,40,3.2,1014.4,1025.1,1,1.43,,2,2,Sc,14,,8.1,7.7,9.2
108,서울,2019-11-19 16:00,3.9,,3.8,270,40,3.2,1014.6,1025.3,1,0.92,,1,1,Sc,14,,5.7,7.9,9.2
108,서울,2019-11-19 17:00,2.5,,4.3,270,47,3.5,1015.1,1025.9,1,0.29,,4,4,Sc,10,,3.5,7.9,9.3
108,서울,2019-11-19 18:00,1.7,,2.8,270,52,3.6,1015.7,1026.5,0,0.01,,1,1,Sc,10,,2.1,7.7,9.5
108,서울,2019-11-19 19:00,1.1,,1.6,320,55,3.6,1016.3,1027.2,,,,0,0,,,,1.3,7.3,9.5
108,서울,2019-11-19 20:00,0.6,,1.2,340,55,3.5,1016.9,1027.8,,,,0,0,,,,0.6,6.9,9.5
108,서울,2019-11-19 21:00,0.2,,2.2,290,52,3.2,1017.6,1028.5,,,,0,0,,,,0.4,6.6,9.4
108,서울,2019-11-19 22:00,0,,1.8,360,54,3.3,1018.4,1029.3,,,,0,0,,,,0.4,6.3,9.5
108,서울,2019-11-19 23:00,-0.3,,3.2,340,50,3,1018.8,1029.7,,,,0,0,,,,0.2,6,9.3
108,서울,2019-11-20 0:00,-0.9,,1.3,360,55,3.1,1019.5,1030.5,,,,0,0,,,,0.1,5.8,9.3
108,서울,2019-11-20 1:00,-1.5,,0.7,50,52,2.9,1019.5,1030.5,,,,0,0,,,,0,5.6,9.1
108,서울,2019-11-20 2:00,-1.9,,1.2,290,55,2.9,1019.6,1030.6,,,,0,0,,,,-0.1,5.4,9.1
108,서울,2019-11-20 3:00,-2.6,,1.7,290,56,2.8,1020,1031,,,,0,0,,,,-0.2,5.3,9
108,서울,2019-11-20 4:00,-3,,1,20,55,2.7,1020,1031.1,,,,0,0,,,,-0.4,5.1,8.9
108,서울,2019-11-20 5:00,-3.6,,1.3,50,51,2.4,1020.2,1031.3,,,,0,0,,,,-0.5,5,8.8
108,서울,2019-11-20 6:00,-4.1,,1.3,20,48,2.2,1020.1,1031.2,,,,0,0,,,,-0.8,4.7,8.7
108,서울,2019-11-20 7:00,-4.4,,1.5,50,37,1.6,1020.2,1031.3,,,,0,0,,,,-1.2,4.6,8.6
108,서울,2019-11-20 8:00,-4.4,,1.2,50,41,1.8,1020.7,1031.8,0.4,0.04,,0,0,,,,-1.2,4.4,8.5
108,서울,2019-11-20 9:00,-2.5,,1.6,290,29,1.5,1021.5,1032.6,1,0.39,,0,0,,,,-0.7,4.2,8.3
108,서울,2019-11-20 10:00,0,,2.2,320,25,1.5,1021.9,1032.9,1,1.27,,0,0,,,,-0.3,4.2,8.3
108,서울,2019-11-20 11:00,2.1,,1.4,270,24,1.7,1021.9,1032.8,1,1.73,,0,0,,,,-0.1,4.2,8.2
108,서울,2019-11-20 12:00,2.9,,2.4,340,25,1.9,1021.3,1032.1,1,2,,0,0,,,,2.3,4.5,8
108,서울,2019-11-20 13:00,4,,3.7,290,22,1.8,1021,1031.8,1,2.06,,0,0,,,,7.3,5.1,8
108,서울,2019-11-20 14:00,5,,3.1,290,24,2.1,1020.5,1031.2,1,1.89,,0,0,,,,9.1,5.7,8.1
108,서울,2019-11-20 15:00,5.8,,2.6,290,21,1.9,1019.9,1030.6,1,1.52,,0,0,,,,8.3,6.3,8.1
108,서울,2019-11-20 16:00,6.2,,2.4,290,22,2.1,1020.4,1031.1,1,0.94,,0,0,,,,5.8,6.7,8.2
108,서울,2019-11-20 17:00,4.5,,1.9,290,25,2.1,1020.4,1031.1,1,0.33,,1,0,Ci,,,3.3,6.9,8.3
108,서울,2019-11-20 18:00,3.5,,2.6,340,26,2,1020.6,1031.4,0,0.01,,0,0,,,,1.5,6.6,8.3
108,서울,2019-11-20 19:00,2.5,,0.8,50,31,2.3,1020.6,1031.4,,,,0,0,,,,0.6,6.4,8.4
108,서울,2019-11-20 20:00,1.6,,0.9,320,32,2.2,1020.8,1031.7,,,,0,0,,,,0.5,6,8.5
108,서울,2019-11-20 21:00,1,,1.1,320,36,2.4,1021.5,1032.4,,,,0,0,,,,0.5,5.8,8.5
108,서울,2019-11-20 22:00,0.6,,0.7,340,40,2.6,1021.8,1032.7,,,,0,0,,,,0.1,5.5,8.5
108,서울,2019-11-20 23:00,0.4,,1,340,41,2.6,1022.2,1033.2,,,,0,0,,,,0,5.3,8.5
108,서울,2019-11-21 0:00,-0.2,,0.7,340,43,2.6,1022.2,1033.2,,,,0,0,,,,-0.1,5.1,8.4
108,서울,2019-11-21 1:00,-0.7,,1.3,90,39,2.3,1022.2,1033.2,,,,2,0,,,,-0.3,4.9,8.3
108,서울,2019-11-21 2:00,-0.9,,1.3,20,43,2.5,1022.6,1033.6,,,,10,0,,,,-0.3,4.7,8.3
108,서울,2019-11-21 3:00,-1.1,,1,20,41,2.3,1022.9,1033.9,,,,2,0,Ci,,,-0.3,4.6,8.2
108,서울,2019-11-21 4:00,-1.1,,0.7,20,42,2.4,1023,1034,,,,3,0,Ci,,,-0.5,4.4,8.1
108,서울,2019-11-21 5:00,-1.7,,1.5,20,50,2.7,1022.8,1033.8,,,,0,0,,,,-0.6,4.3,8
108,서울,2019-11-21 6:00,-2,,1.9,50,50,2.6,1022.4,1033.4,,,,0,0,,,,-0.6,4.2,8
108,서울,2019-11-21 7:00,-2.3,,1.5,50,54,2.8,1022.6,1033.7,,,,0,0,,,,-0.8,4.1,7.8
108,서울,2019-11-21 8:00,-2,,1.9,20,54,2.9,1022.8,1033.9,0.3,0.05,,1,0,Ci,,,-0.6,4,7.8
108,서울,2019-11-21 9:00,-0.1,,1.5,50,45,2.7,1023.5,1034.5,0.9,0.35,,8,0,Ci,,,-0.1,3.9,7.7
108,서울,2019-11-21 10:00,2.9,,2.5,70,36,2.7,1023.4,1034.2,0.9,0.95,,6,0,Ci,,,-0.1,3.8,7.6
108,서울,2019-11-21 11:00,4.9,,2.6,90,30,2.6,1023,1033.8,1,1.13,,7,0,Ci,,,0.4,3.9,7.5
108,서울,2019-11-21 12:00,7.3,,1.5,110,29,3,1022.6,1033.3,1,1.57,,5,0,Ci,,,6.2,4.2,7.4
108,서울,2019-11-21 13:00,8.7,,2.4,50,27,3,1021.5,1032.1,1,1.55,,8,0,Ci,,,9.5,4.8,7.4
108,서울,2019-11-21 14:00,8.9,,1.6,70,29,3.3,1020.6,1031.2,0.5,0.85,,9,7,AcCi,41,,8.8,5.6,7.4
108,서울,2019-11-21 15:00,8.8,,2.7,70,30,3.4,1020.2,1030.8,0,0.44,,9,7,AcCi,35,,8.1,6.1,7.5
108,서울,2019-11-21 16:00,8.8,,2.5,50,31,3.5,1019.7,1030.3,0.1,0.42,,9,7,AcCi,36,,7.7,6.4,7.6
108,서울,2019-11-21 17:00,8.2,,1.7,50,32,3.5,1020.1,1030.7,0,0.09,,9,8,AcCi,34,,6.5,6.7,7.7
108,서울,2019-11-21 18:00,7.7,,1.5,20,34,3.6,1020.4,1031,0,0,,9,9,Ac,35,,5.5,6.7,7.8
108,서울,2019-11-21 19:00,7,,2.2,50,37,3.7,1020.2,1030.8,,,,8,8,,33,,4.9,6.7,7.9
108,서울,2019-11-21 20:00,7,,2.5,70,34,3.4,1020.2,1030.8,,,,6,5,,42,,4.1,6.6,8
108,서울,2019-11-21 21:00,6.5,,2.8,70,35,3.4,1020.3,1031,,,,9,9,As,26,,3.9,6.5,8.1
108,서울,2019-11-21 22:00,6.3,,1.8,70,36,3.4,1020.3,1031,,,,7,4,,36,,3.4,6.4,8.1
108,서울,2019-11-21 23:00,6.1,,2.9,90,36,3.4,1020.1,1030.8,,,,8,7,,38,,3.4,6.2,8.1
108,서울,2019-11-22 0:00,6.4,,4,70,35,3.4,1019.2,1029.9,,,,7,7,,,,3.6,6.2,8.2
108,서울,2019-11-22 1:00,6.6,,3,90,32,3.1,1018.5,1029.1,,,,8,7,,38,,3.1,6,8.1
108,서울,2019-11-22 2:00,6.2,,2.4,90,31,2.9,1018.7,1029.4,,,,6,6,,35,,2.7,6,8.1
108,서울,2019-11-22 3:00,6.2,,1.7,90,33,3.1,1018.7,1029.4,,,,8,8,Ac,40,,3.2,5.9,8.1
108,서울,2019-11-22 4:00,5.9,,2.2,70,38,3.5,1018,1028.7,,,,2,0,Cc,,,2.7,5.8,8.1
108,서울,2019-11-22 5:00,4.8,,1.6,50,46,4,1018,1028.7,,,,0,0,,,,1.9,5.7,8.1
108,서울,2019-11-22 6:00,4,,2,50,51,4.2,1018.2,1028.9,,,,1,1,Ac,35,,1.4,5.6,8.1
108,서울,2019-11-22 7:00,3.1,,2,70,51,3.9,1018.6,1029.4,,,,1,1,Ac,40,,1.2,5.4,8.1
108,서울,2019-11-22 8:00,3.1,,2.1,70,51,3.9,1019.1,1029.9,0,0.04,,2,2,Ac,41,,1.2,5.2,8
108,서울,2019-11-22 9:00,5.8,,2.8,90,37,3.4,1019.2,1029.9,1,0.58,,2,2,Ac,39,,3,5.1,8
108,서울,2019-11-22 10:00,7.6,,1.9,90,33,3.5,1019.1,1029.7,1,0.74,,1,1,Ac,41,,4.1,5.3,7.9
108,서울,2019-11-22 11:00,11.4,,2.6,90,25,3.4,1019,1029.5,1,1.62,,1,1,Ac,41,,8.2,5.6,7.8
108,서울,2019-11-22 12:00,12.8,,2.9,90,23,3.4,1018.4,1028.8,1,1.84,,0,0,,,,11.7,6.4,7.8
108,서울,2019-11-22 13:00,14.5,,3.3,70,22,3.6,1016.9,1027.2,1,1.95,,0,0,,,,14.5,7.3,7.9
108,서울,2019-11-22 14:00,16.3,,3.4,70,18,3.3,1015.7,1025.9,1,1.82,,0,0,,,,15.3,8.1,8
108,서울,2019-11-22 15:00,16.6,,2.2,90,18,3.4,1015.2,1025.4,1,1.43,,0,0,,,,14.2,8.8,8.2
108,서울,2019-11-22 16:00,16.8,,1.9,110,19,3.6,1014.9,1025.1,1,0.88,,0,0,,,,11.6,9.3,8.3
108,서울,2019-11-22 17:00,15.1,,2.1,70,24,4.1,1014.8,1025.1,1,0.3,,0,0,,,,9,9.4,8.5
108,서울,2019-11-22 18:00,13.7,,1.5,70,30,4.7,1015.2,1025.5,0,0,,0,0,,,,7.2,9.3,8.7
108,서울,2019-11-22 19:00,12.1,,1.8,70,34,4.8,1015.3,1025.7,,,,0,0,,,,6.1,9,8.9
108,서울,2019-11-22 20:00,11,,2.6,70,30,3.9,1015.3,1025.7,,,,0,0,,,,5.4,8.7,9
108,서울,2019-11-22 21:00,10.1,,1.6,70,34,4.2,1015.9,1026.4,,,,0,0,,,,4.8,8.3,9
108,서울,2019-11-22 22:00,9.6,,1.3,50,37,4.4,1015.8,1026.3,,,,5,0,,,,4.4,8,9.1
108,서울,2019-11-22 23:00,9,,1.3,70,43,4.9,1015.5,1026,,,,0,0,,,,4.2,7.8,9.1
108,서울,2019-11-23 0:00,8.6,,1.3,70,47,5.3,1015.3,1025.8,,,,0,0,,,,4,7.6,9.1
108,서울,2019-11-23 1:00,8.3,,2.1,90,47,5.2,1015,1025.5,,,,7,0,,,,3.8,7.4,9.1
108,서울,2019-11-23 2:00,8,,1.8,90,51,5.5,1015.2,1025.7,,,,9,0,,,,3.7,7.2,9
108,서울,2019-11-23 3:00,7.8,,1.2,70,55,5.8,1015.4,1026,,,,6,6,Sc,13,,3.6,7,8.9
108,서울,2019-11-23 4:00,7.8,,2.3,70,56,5.9,1015.4,1026,,,,7,7,Sc,14,,4.1,6.9,9
